Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Five Star Social Club,CAFÉ,,,"819 Brimley Road, Scarborough",Cafe,20.0,Scarborough
Tung Tak BBQ,QUICK BITES,,,"3833 Midland Avenue, Scarborough, GTA",Chinese,25.0,Scarborough
"Eglinton Avenue East, Scarborough",Other,,,CUISINES:,Asian,30.0,Scarborough
Seafood Village,CASUAL DINING,,,"4188 Finch Ave E, Toronto M1S3V1","Chinese, Seafood",40.0,Scarborough
Crystal Bamboo,Other,,,"8 Glen Watford Drive, Scarborough M1S 2C1",Bubble Tea,,Scarborough
Kong Fu Spicy,QUICK BITES,,,"Sky City Shopping Centre, 3272 Midland Avenue, Scarborough",Chinese,15.0,Scarborough
Mr. Chestnut,Other,,,"Splendid China Tower, Parking Lot, 4625 Steeles Avenue East, Scarborough",Asian,10.0,Scarborough
Pooshana,QUICK BITES,,,"2258 Birchmount Road, Scarborough M1T2M2","Indian, Sri Lankan",,Scarborough
Coffee Here,CAFÉ,,,"3430 Finch Avenue East, Scarborough M1W 2R5",Cafe,,Scarborough
Kitchen 68,Other,,,"8 Glen Watford Drive, Scarborough M1S 2C1",Chinese,,Scarborough
Fanny's,BAR,,,2277 Kingston Road,Bar Food,40.0,Scarborough
Xingwang,CASUAL DINING,,,"201 Markham Road, Scarborough","Filipino, Indian, Chinese",,Scarborough
Spring China House,CASUAL DINING,,,1873 Lawrence Avenue East M1R 2Y3,Chinese,,Scarborough
Masha'Allah Sweets & Bakery,DESSERT PARLOR,,,"292 Markham Road , Toronto M1J3C5",Desserts,,Scarborough
The Cliffside Bistro,QUICK BITES,,,"2277 Kingston Road, Scarborough M1N 1T8",American,20.0,Scarborough
Topgunsteak & burgers,FAST CASUAL,,,"1960 Lawrence Avenue E Unit 3, Scarborough, ON M1R 2Z1","Burger, Steak",25.0,Scarborough
Cheese Garden,DESSERT PARLOR,,,"3250 Midland Ave G120, Scarborough, ON M1V 4W9",Desserts,15.0,Scarborough
Twilight Cafe,CAFÉ,,,"35-3300 Midland Ave, Scarborough, ON M1V 4W7","Chinese, Taiwanese",25.0,Scarborough
Daango Pastry Lab,BAKERY,,,"202 Baldwin Street, Toronto, ON M1V 5B5","Desserts, Bakery",15.0,Scarborough
Tim Hortons,CAFÉ,,,2867 Ellesmere Road,"Cafe, Donuts",20.0,Scarborough
Tim Hortons,CAFÉ,,,4351 Kingston Road,"Cafe, Donuts",20.0,Scarborough
Tim Hortons,CAFÉ,,,2301 Brimley Road,"Cafe, Donuts",20.0,Scarborough
Tim Hortons,CAFÉ,,,91 Guildwood Pky,"Cafe, Donuts",20.0,Scarborough
Cinnaholic,BAKERY,,,6015 Steeles Avenue East Unit G4 ON M1V 5P7,Bakery,15.0,Scarborough
